filename,matched_word,sentence,cluster,pca_x,pca_y
A10821.txt,trading,"The Arabians, (as possessing a great part of ASIA) may not heere bee omitted, amongst which are found many emi∣nent Merchants, not onely trading by Camels with Caravans from Turkey into Aegypt and other places, and into the Red Sea, but also from Aleppo to Babylon, Balsara, and so to the Persian gulph; and also by Sea, not onely on the Coast of Sindy, India, Cormandell, Siam, Pegu, and the Ilands aforesaid, where ma∣ny Mahumetane Princes are found to beare rule; but also at Suachem, Melinda, Brava, and Quiloa, and many other parts and Ports of Africa Neither amongst all these above-mentioned Nations, which are found in the generall to afford Merchants of eminencie and note, and to have a Countrey for a particular residence to them∣selves, and where their Princes doe beare Soveraignty, are the Nation of the Iewes to bee omitted or forgotten, who (though by the curse of the Almightie) are scattered and dispersed as it were over the face of the whole earth, and are permitted (with some limitations and restrictions) their abode in seve∣rall Countries, paying for their libertie, and freedome of resi∣dence and commerce, both great and large annuall contributi∣ons in sundry places; yet by their ingeniousnes in Trade, and their expertnes in Arts, and their subtilty in the valuation of Princes coines, and their skill in Accompts, they are found in all these afore-named Countries to bee both eminent and rich Mer∣chants, trading as well by Land as by Sea through all these afore-named Countries, and by their craft and Art, raising to themselves eminence and great Estates thereby.",2,0.16138934,0.19325322
A68617.txt,trade,19 such be the king of Tharshish who custom from the sea and trade by it make they have their ship of Tharshish and wealth from Tharshish as in late day the king of aden Ormus and malacca and still of Socatra Calicut cochin Zeilan Achen and many other include in the circuit of our ophirian voyage be and may therefore just be call king of Tharshish from all which no doubt either in the course of this ophirian voyage and trade or otherwise send by special messenger Solomon have present as i^ 1.,2,0.22949193,0.20875552
A15072.txt,trade,"Now hauing thus plainly expressed with what faci∣lity this Plantation may bee orderly proceeded on; I will also make knowne my opinion and certaine know∣ledge, how some such Aduenturers to that Countrey, of his Maiesties subiects may yeerely make much grea∣ter benefit of trade, in returning from thence, then any man that I haue euer heard of, or knowne, which hath as yet put in practice, leauing it to those that will make triall thereof.",1,0.17432544,-0.024727844
A71306.txt,trade,I serve under the then lord admiral as captain in a ship of my own set forth at my charge against the spanish armado and after such time as that service be end take my leave of his honour I have his favourable letter to one sir Robert in the county of Devon knight whereby there may be some course take that the charge as well of my own ship as also of two other and a pinnace with the victual and man therein employ shall not be any way burdensome to i wherein there be such order give by the then right honourable lord of the privy counsel that the same be well satisfy which service be to be see record in the book at white-hall now to express some of my voyage to the Newfoundland which make most for the present purpose my first voyage thither be about forty year since in a worthy ship of the burden of three hundred ^un set forth by one master Cotton of South-hampton we be bind to the grand bay which lie on the northside of that land purpose there to trade then with the savage people for who we carry sundry commodity and to kill whale and to make train oil as the Biscayne do there yearly in great abundance but this our intend voyage be overthrow by the indiscretion of our captain and faint-heartedness of some gentleman of our company whereupon we set fail from thence and bare with Trinity harbour in Newfoundland where we kill great store of fish deer bear beaver seales otter and such like with abundance of sea-fowle and so return for England we arrive safe at South-hampton in a voyage to that country about six and thirty year since I have then the command of a worthy ship of two hundred and twenty tun set forth by one master Crook of South-hampton at that time sir Humphrey Gilbert a Devonshire knight come thither with two good ship and a pinnace and bring with he a large patent from the late most renown queen Elizabeth and in her name take possession of that country in the harbour of saint john whereof I be a eyewitness he fail from thence towards Virginia and by reason of some unhappy direction in his course the great ship he have strike upon shelf on the coast of Canadie and be there lose with most part of the company in she and he himself be then in a small pinnace of twenty tun in the company of his vice-admiral one captain hay return towards England in a great storm be overwhelm with the sea and so perish in another voyage I make thither about four and thirty year past wherein I have the command of a good ship partly my one at that time own sir Bernard drake of Devonshire knight come thither with a commission and have diverse good ship under his command he there take many Portugal ship lade with fish and bring they into England as prize omit to speak of other voyage I make thither during the late queen reign I will descend to late time in the year 1611.,0,-0.76868963,0.057574693
Wealth_Nations.txt,trade,"It would be necessary that
      almost every man should be a man of business, or engage in some sort of
      trade.",2,0.32124537,-0.05661935
A71306.txt,trade,he present with all possible diligence put out six ship in warlike order with well near two thousand man and dispatch they to seek we and to fight with we under the conduct of don Be^^rian Castro his wife brother who depart out of the port of callao turn to windward in sight over the shore from whence they have daily intelligence where we have be discover and the next day after our departure out of Chilca about the middle of May at break of day we have sight each of other thwart of we be to wind-ward of the spanish Armado some two league and all with little or no wind our pinnace or prize be furnish with oar come unto we out of which we think to have take our man and so to leave she but be able to come unto we at all time it be hold for better to keep she till necessity force we to leave she and so it be determine that if we come to likelihood of board she shall lay our boat aboard and enter all her man and from thence to enter our ship and ^o to forsake she although by the event in that occasion this prove good notwithstanding I hold it to be reprove where the enemy be far superior in multitude and force and able to come and board if he list and that the sure course be to fortify the principal and the best that may be and to cut off all impediment where a man be force to defence for that no man be assure to have time answerable to his purpose and will and upon doubt whether the other in hope to save themselves will not leave he in great extremity we present put ourselves in the best order we can to fight and to defend ourselves our prayer we make unto the lord God of battle for his help and our deliverance put ourselves whole into his hand about nine of the clock the brese begin to blow and we to stand off into the sea the spaniard cheek by jowl with we ever get to the wind-ward upon we for that the ship of the south sea be ever mould sharp under water and long all their voyage depend upon turn to wind-ward and the brese blow ever southerly as the sun begin to mount aloft the wind begin to fresh which together with the roll sea that ever beat upon this coast come out of the westerne-bourd cause a chap sea wherewith the admiral of the spaniard snap his main mast asunder and so begin to lag a stern and with he other two ship the vide-admiral split her mainsail be come within shot of we upon our broad side but to lee-ward the rear-admiral crack her mainyard asunder in the midst be a head of we one of the armado which have get upon the broad side of we to wind-ward dare not assault we with these disgrace upon they and the hand of God help and deliver we night come we begin to consult what course be best to be take to free ourselves wherein be diverse opinion some say it be best to stand off to the sea close by all the night other to lie it a hull other to cast about to the shoare-ward two glass and after all the night to stand off to sea close by the admiral of the spaniard with the other two be a stern of we some four league the vide-admiral a mile right to lee-ward of we the rear-admiral in a manner right a head some culver shoot and one upon our loof within shot also the moon be to rise within two hour after much debate it be conclude that we shall bear up before the wind and seek to escape betwixt the admiral and the vide-admiral which we put in execution not know of any other disgrace befall they but that of the rear-admiral till after our surrender when they recount unto we all that have past in the morning at break of day we be clear of all our enemy and so shape our course alongst the coast for the bay of Atacames where we purpose to trim our pinnace and to renew our wood and water and so to depart upon our voyage with all possible speed the spanish armado return present to callao which be the port of Lyma or of the city return of the spanish Armado of the king it be first name Lyma and retain also that name of the river which pass by the city call Lyma the spanish Armado be enter the port the people begin to go ashore where they be so mock and scorn by the woman as scarce any one by day will scoff at show his face they revile they with the name of coward and golnia and crave licence of the viceroy to be admit into their room and to undertake the surrendry of the english ship I have be certify for truth that some of they affront their soldier with dagger and pistol by their side this wrought such effect in the heart of the disgrace as they vow either to recover their reputation lose or to follow we into England and so with expedition the viceroy command two ship and a pinnace to be put in order and in they place the chief soldier and mariner of the rest and furnish they with victual and munition the foresay general be once again dispatch to seek we who range the coast and they set forth the second time port inform himself what he can some fifty league to the north-ward of Lyma in sight of Mongon we take a ship half load with wheat sugar Miell de canas and Cordovan skin which for that she be leak and sail bad and tackle in such manner as the mariner will not willing put themselves into she we take what be necessary for our provision and fire she thwart of truxillo we set the company of she ashore with the pilot which we have take in Balparizo reserve the pilot of the burn ship and a greek who choose rather to continue with we then to hazard their life in go ashore for that they have depart out of the port of Santa which be in eight degree be require by the justice not to weigh anchor before the coast be know to be clear it be a thing worthy to be note and almost incredible with how few man they use to sail few man (@) a ship in the south Sea a ship in the south sea for in this prize which be above a hundred ton be but eight person and in a ship of three hundred tun they use not to put above fourteen or fifteen person yea I have be credible inform that with fourteen person a ship of five hundred tun have be carry from Guayaquil to Lyma deep load which be above two hundred league they be force ever to gain their voyage by turn to wind-ward which be the great toil and labour that the mariner have and slow sometime in this voyage four or five month which be general in all the navigation of this coast but the security from storm and certainty of the brese with the desire to make their gain the great be the cause that every man force himself to the uttermost to do the labour of two man in the height of the port of Santa some seven hundred and fifty league to the westward port of Sant^ plantation of the land of Solomon lie the land of Solomon of late year discover at my be in Lyma a fleet of four sail be send from thence to people they which through the emulation and discord that arise among they be land and settle in the country be utter overthrow only one ship with some few of the people after much misery get to the philippines this I come to the knowledge of by a large relation write from a person of credit and send from the philippines to panama I see it at my be there in my voyage towards Spain have edge near the coast to put the spaniard on shore a thick fog take we so that we can not see the land but recover our pinnace and boat we sail on our course till we come thwart of the port Malabrig^ call Malabrigo it lie in seven degree in all this coast the currant run with great force but never keep any certain course save that it run alongst the coast sometime to the southward sometime to the north-ward current which now run to the north-ward force we so far into the bay which a point of the land cause that they call de Augussa as think to clear ourselves by rove de Augussa northwest we can not double this point make our way north northwest therefore special care be ever to be have of the current and doubtless if the providence of almighty God have not free we we have run ashore upon the land without see or suspect any such danger his name be ever exalt and magnify for deliver we from the unknown danger by calm the wind all night the sun rise manifest unto we our error and peril by discover unto we the land within two league right a head the current have carry we without any wind at the least four league which see and the wind beginning to blow we bring our tack aboard and in short time clear ourselves thwart of this point of Angussa lie two desert land they call they Lobos for the multitude of seal which accustom to haunt the shore in the big be very good harbour point of Augussa Lobos and secure they lie in six degree and thirty minute the next day after we lose sight of those land be thwart of Payta which lie in five degree and have man our pinnace and boat to search the port we have sight of a tall ship which have knowledge of our be on the coast and think herself to be more safe at sea then in the harbour put herself then under sail to she we give chase all that night and the next day but in fine be better of sail than we she free herself thus be to lee-ward of the harbour and discover we continue our course alongst the shore that evening we be thwart of the river of Guyayaquill which have in the mouth of it two land the souther-most and big call Puma in three degree and the other to the north-ward Puma be inhabit and be the place where they build their principal ship from this river lima and all the valley be furnish with timber for they have none but that which be Puma bring from hence or from the kingdom of chile by this river pass the principal trade of the kingdom of quito it be navigable some league into the land and have great abundance of timber those of the Peru use to ground and trim their ship in Puma or in panama and in all other part they be force to carene their ship in Puma it high and fall fifteen or sixteen foot water and from this island till a man come to panama in all the coast it ebb and flow more or less keep the ordinary course which the tide do in all sea the water of this river by experience be medicinable for all ache of the bone for the stone and strangury the reason which be give be because all the bank and low land adjoin to this river medicinable river be replenish with Salsaperillia which lie for the most part soak in the water it participate of this virtue and give it this force in this river and all the river of this coast be great abundance of Alagartoes and it be say that this exceed the rest for person of credit have certify i that as small fish in other river abound in scoale so the Alagartoes in this they do much hurt to the indian and spaniard and be dreadful to all who they catch scoale of crocodile within their clutch some five or six league to the north-ward of Puma be la elena under which be good anchor clean ground and reasonable succour be thwart of this point we have p.,0,-0.78112394,0.05406773
A12523.txt,Trades,"Wee see men can bee content to take great paines to study for worldly knowledge, the knowledge of the tongus, of Arts and Sciences, the knowledge of Philosophy, of Trades and Occupations, and that to maintaine a temporall life: And shall wee which bee Christians take no paines to study the word, and to heare it preached and taught vnto vs, thereby to attaine to this blessed knowledge which shall last for euer and euer, and neuer leaue vs till it bring vs to eternall life.",3,0.14893197,-0.40098998
A01867.txt,trade,"9
Things to our fathers, and to theirs vnknowne
And we the flemish French and all crept in
A part in Spaines rich Indian soyle to winn
As lands so Citties yea and men are made
Potent by trauile, and recourse of trade
Whence comes it princes scorne not merchants stile
By it their Cosers they with substance pile
For as of warr are siluer strings the tyes
So it by trade and trauaile must arise.",2,0.20311493,0.053382073
Wealth_Nations.txt,trades,"for this
      purpose, which draw many more people into those trades than could
      otherwise pretend to follow them.",3,0.1817707,-0.3552099
A13053.txt,trades,"The upper part of this street towards Cheape, was called Hosier lane, of Hosi∣ers dwelling there in place of Shooma∣kers: but now those Hosiers beeing worne out by men of other trades, (as the Hosiers had worne out the Shooma∣kers) the same is called Bow lane, of Bow Church.",3,0.18988518,-0.4260433
A68617.txt,trade,and after westerly if any ship have time enough fall but one hundred league more to the north with the main which may be do with safety no wind forbid it I assure myself they shall have good trade for cattle and other commodity and may by leave some man discover the land and perhaps get knowledge of the people that trade with the spaniard on the east side in one and twenty degree for gold after the manner of the moor in Barbary to Gago these leave at the cape will go no further but attend opportunity of passage and there can do no great good be among the base banish people that know nothing savour of man nor be no other way man but as they speak and walk like man Molalia Molalia be one of the four land of comory Angazesia juanny and Mayotta be the other three they lie east and west near in a parallel one of another except Angazesia which lie somewhat more north.,2,0.24110228,0.12481892
A13542.txt,trade,"But doe we so? doe not many walke like Gentiles, having their understandings darkened; not because they want light, but be∣cause they hate the light of God, and fight against the light of the Word and of their owne Con∣sciences? And doe not many walke in the fruitlesse workes of darke∣nesse? I say not, slip into some works of darkenesse, which often a godly man may doe: but walke, trade and continue in the workes of darkenesse; and goe on to blacke darkenesse.",1,0.16626064,-0.12854967
A07439.txt,trades,There are threescore and eight kindes of trades in it.,3,0.1244099,-0.3922382
A06785.txt,Trade,"And thirdly, That Gain is the Centre of the Circle of Commerce, and that the said undervaluation is the efficient cause of the overbalancing of Trade: and withal we have showed that 〈◊〉 conceited Balance of Trade proposed by Misselden, can be but a Trial and Discovery of the overbalancing of Trade, without that it can produce any other benefit to the Commonwealth.",2,0.30717406,0.12411715
A12478.txt,trade,"if a master send his servant to trade and to traf∣fique beyond the Sea, as long as his master will have him to traffique and trade, so long he must, but when his master will have him to come home, and leave all, he must then be ready to doe so: so seeing we bee servants to God, and he sends us to traffique and trade, as long as he will have us stay here, we must be contented, but when hee will have us leave all, and come home, we should be ready to doe so.",2,0.21616745,0.039414477
A12738.txt,trade,"He was borne in Arabia, of a poore and base stocke, and being fatherlesse, was sold for a bondslaue vnto an Ismaelite, whose name was Abdemonaples, a man of exceeding great riches, and in great trade of merchan∣dizing, and Mahomet for his subtiltie in wit, was his fit instrument, and greatly in his fauor.",1,0.23303315,0.023725573
A06785.txt,Trade,"for we made an ordinary gain of 25 upon the hundred, by Bays, Says, Reding and Kentish clothes, Northern and Western kerseys, stockings, and diverse other commodities: and the debts being turned over to the Contraction house, return was made in Spices and Sugar in less than six months' time, with little adventure, fraught and charges, whereby the manufactures of the kingdom were advanced, and moneys from time to time imported; and the life of Trade was felt by Merchants; Tradesmen and the Mint did flourish: so that for matter of commodities, there is no comparison in the sale of them into Portugal with 25 pro cento in less than 6 months, and 22 pro cento for the East Indies in 3 years, besides the adventure of the Seas and enemies.",0,-0.730346,0.049944237
A68617.txt,trade,will Secret whereto I brief answer by word that I can not answer my so go hence lade being now ready to my country and that unless I be otherwise command then by word I will ride here till I be lade which will be within five and twenty day at the uttermost they affirm that this their signification to i be answer whereto I apply that oftentimes rash man threaten to kill which they dare not for life perform I shoot five part piece the nineteen I send away my schiffe for Puloway to know of ride there van bergell come aboard to search the boat I will he to tell the vice-admiral that I will leave a factory at Puloway in case of constraint and without constraint I will not hence the twenty about one this morning my schiffe return from Puloway without note of our debt or inventory of good the principal cause of my writing he only affirm that the people be willing to pay their debt if we co^ld stay fifteen or twenty day also offer we their best road at Puloway the dutch and we come to some accord for the time of our stay and for our debt the monson also invite we thereto and the trade which already we have the first of August 1609.,0,-0.8503219,-0.010835892
A16985.txt,trades,"Further Trespas is in Covet, in all trades: and the grea∣test in Students: who commonly for errors become weal∣thy: men of true learning litle care for wealth, because they regard God: as Iosuah, that sought for himself no part of the Land: and for the contrarie, S.",3,0.06575177,-0.5371988
Wealth_Nations.txt,trade,"It discourages the exportation of the materials of
      manufacture, and of the instruments of trade, in order to give our own
      workmen an advantage, and to enable them to undersell those of other
      nations in all foreign markets; and by restraining, in this manner, the
      exportation of a few commodities, of no great price, it proposes to
      occasion a much greater and more valuable exportation of others.",2,0.2885242,0.15260181
A10821.txt,trade,"C Rema is a strong Fort, and bordering upon Millan, where the state of Venetia hold a Custome house for Crema, and its trade.",1,0.21655,-0.0041107815
A10821.txt,trade,"They now pay 12000 Duckets yeerely to the Turke for a tribute of that trade and liberty they now injoy, which notwithstanding is of no great consequence.",1,0.1679022,-0.028155368
A71307.txt,trade,show this quarrel as old as man at least as the old man of covetousness and ambition and envy the cause also why the firstborn of nature slay the first brother which nature have see it portugal hereby lead have offer wrong to the english and suffer right from they it be but as in case betwixt english gentleman or merchant at home save that this body be more giantly and of great consequence as the concurrence of more private purse and person and yet no state-warre with which except in our pr^yer we have nothing to do in like case of trade I suppose the portugal will now quarrel with the spaniard in their east and these with they in their west I be sure that in the Indies Dutch have take Dutch and english other english not of that east-indian company notwithstanding subjection to one and the same crown or state.,0,-0.7667039,0.02452406
A10231.txt,trade,"They haue Mines of Gold, and other Metals, and haue trade with Engroneland.",2,0.20804977,0.19195853
A68617.txt,trade,the due performance whereof will not only prevent the carry away of much gold and silver but also be a mean of great vent of our own ware whereof I purpose to write some thing more in the next part which concern our commerce with stranger the four cause concern our commerce with stranger unskilful merchant overthrow our trade and now I come to the last point which I fear be not the least among the cause of our want of money so far as any such may be and let it not seem strange to any man that trade shall hurt and impoverish a commonwealth since it have be always account a excellent mean to help and enrich the same for as this truth can be deny with reason so it be likewise most certain that the unskilful manage thereof have ever prove a great decay unto those nation who have be entangle with such error and be not the example too frequent in many of our own merchant who not only by the peril of the sea and such like misfortune lose their good but also even through want of knowledge wise to direct their affair do overthrow their whole estate neither may we proper call this their loss but rather the kingdom loss in they wherefore it be to be wish that this mystery of merchandise may be leave only to they who have have a education thereunto merchant by education be only fit to trade in foreign part and not to be undertake by such who leave their proper vocation do for want of skill in this both overthrow themselves and other who be better practise but there be yet a far great mischief by our trade beyond the sea when peradventure there may be import yearly a great value in foreign ware then by any way or mean we do export of our own commodity which can otherwise come to pass then with a manifest impoverish of the commonwealth how rich commonwealth may become poor foreign ware bring in for trans to can hurt but great help the commonwealth hope to increase trade by exportation of indian ware to foreign part for as it be a certain course to make we rich both in stock and treasure when we shall carry out a great value of our own good than we bring in of foreign ware so by consequence a course contrary to this must of necessity work a contrary effect neither be this importation mean otherwise then concern those ware which be consume in this realm for the commodity which be bring in and after carry out unto foreign part again can hurt but do great help the commonwealth by increase of his majesty custom and trade with other employment of the subject by which particular I may yet set forth the glory of the east India trade which have bring into this realm in fif^eene month space not only so much spice as have serve the same for the say time but also by the superfluity thereof there have be export into foreign part for about two hundred and fifteen thousand pound sterling so then let all man judge for what a great value we may hope hereafter to export yearly when unto these spice we may by God assistance add the infinite worth of raw silk ^ndicoes calico and some other thing all which be to be issue in the nature of cloth lead tin or any of our own merchandise to the enrich of this kingdom by increase of the common stock so then to conclude this point we ought not to avoid the importation of foreign ware but rather willing to bridle our own affection to the moderate consume of the same the particular trade to the east indies will bring great store of treasure into this realm if the general trade of this kingdom do not hinder and consume it the dutch in particular be say to reap such infinite wealth yearly by this fish trade that without more certain knowledge thereof I dare not set down the sum it seeme^meth so incredible see hereof d.,1,0.19713943,0.021626541
A06789.txt,Trade,"Since the Ancient Commutation of commodities in kind did cease, and the body of Commodities doth not worke without the Spirit which is exchange, so that this obseruation being neglected: the whole instrument of Trade must needes bee out of order, and discompounded, like a distempered Lock, which wil neither open nor shut.",2,0.23840952,0.043882843
B14801__Free_Trade.txt,Trades,"And thus hauing answered the obiections against Corporations, of Merchants and Gouerned Trades, and shewed the many and manifold benefits arising to the Common-wealth thereby: It is now easie to shew the Iniury and Inconuenience to this Common-wealth by the want of Gouernment in Trade.",3,0.15368119,-0.40618283
A13415.txt,trades,"But as one tale is good till another be told, and as there be three degrees of good, better, and best; so this last hangman did much exceed and eclipse the others cunning: For his prisoner being on his knees, and he lifting vp his axe to giue the fatall blow, He , (said he according to promise) where∣upon the fellow arose and ran away, but when he had run some seuen or eight paces, the hangman threw the Axe after him, and strooke his head smoothly from his shoulders, now for all this, who shall haue the place is vnknowne, for they are yet in Law for it; and I doubt not but before the matter bee ended, that the Lawyers will make them exercise their own trades vpon thems∣elues to end the controuersie.",0,-0.77685124,-0.03492336
A12461.txt,trade,"About the last of August came in a dutch man of warre that sold vs twenty Negars, and Iapazous King of Patawomeck, came to Iames towne, to desire two ships to come trade in his Riuer, for a more plentifull yeere of Corne had not beene in a long time, yet very contagious, and by the trechery of one Poule, in a manner turned heathen, wee were very iealous the Saluages would surprize vs.",1,0.13900843,0.0763786
Wealth_Nations.txt,trade,"First, Though it were certain that in the case of a free trade between
      France and England, for example, the balance would be in favor of France,
      it would by no means follow that such a trade would be disadvantageous to
      England, or that the general balance of its whole trade would thereby be
      turned more against it.",2,0.29897633,0.3186472
A07363.txt,trading,"Iulian of Cleerhagen as Generall in the absence of Moucheron, and
Gerard Stribos as Admirall, parted in March with fiue Ships, one hundred and fifty
Souldiers, and two hundred Mariners, who arriued somewhat late in August at the
said Iland: where Cleerhagen found a ship, in the which a Nephew of Moucherons commanded,
who being well knowne in the Iland by reason of his trading there, was
a meanes that the Generall became Master of it without any opposition, for hee
drew the Gouernour and chiefe Officers of the place to come aboard, where they
made them good cheare.",2,0.19093935,0.13242507
A10354(1).txt,trade,to secret and not to suffer it to pass your own hand for by a draught thereof all may be prevent by other nation for I know it be this very year seek by the french although by the way that they now take I fear it not much it be also tell i ere I depart England that Villiers the admiral be in preparation for the plant of amazon to which river the french have make diverse voyage and return much gold and other rarity I speak with a captain of a french ship that come from thence his ship ride in Falmuth the same year that my ship come first from Virginia there be another this year in helford that also come from thence and have be 14 month at a anchor in amazon which be both very rich although as I be persuade Guiana can be enter that way yet no doubt the trade of gold from thence pass by branch of river into the river of amazon and so it do on every hand far from the country itself for those Indian of Trinedado have plate of gold from Guiana and those cannibal of dominica which dwell in the land by which our ship pass yearly to the west indies also the Indian of those Indian call Tucaris Chochi apotomio and all those other nation inhabit never about the mountain that run from through the province of Vensuello and in Maracapana and the cannibal of Guanipa the Indian call Assawai Coaca Aiai and the rest all which shall be describe in my description as they be fituate have plate of gold of Guiana and upon the river of amazon Thevet write that the people wear croissant of gold for of that form the guianinians most common make they so as from dominica to amazon which be above 250.,0,-0.83039254,0.06328637
A71305.txt,trade,the persian do bring thither Craska woollen-cloth linen-cloth diverse kind of wrought pied silk argomack with such like and do carry from thence red hide with other ruff ware and slave which be of diverse country but clothe they will buy none for that they bring thither themselves and be bring unto they as I have inquire from Aleppo in Syria merchandise of Russia and the part of Turkey the Russ do carry unto Boghar red hide s^eepe skin woollen cloth of diverse sort wooden vessel bridle saddle with such like and do carry away from thence diverse kind of ware make of cotton-wool diverse kind of silk Crasca with other thing but there be but small utterance from the country of cathay be bring thither in time of peace and when the way be open musk rhubarb satin damask with diverse other thing at my be at Boghar there come caravans out of all these foresay country merchandise of cathay except from cathay and the cause why there come none from thence be the great war that have dure three year before my come thither and yet dure betwixt two great country and city of tartar ware that be direct in the way betwixt the say Boghar and the say cathay and certain barbarous field people as well gentile as mahometist border to the say city the city be call Taskent and Caskar and the people that war against Taskent be call cossack of the law of Mahomet and they which war with the say country of Caskar be call king Taskent and Caskar gentile and idolater these two barbarous nation be of great force live in the field without house or town and have almost subdue the foresay city and so stop up the way that it be impossible for any to pass unspoil so that three year before our be there no caravan have go or use trade betwixt the country of cathay and Boghar and when the way be clear it be nine month journey to speak of the say country of cathay and of such news as I have hear thereof I have think it best to reserve it to our meeting I have make my solace at Boghar in the winter time and have learn by much inquisition the trade thereof as also of all the other country thereto adjoin and the time of the year be come for all caravans to depart and also the king be go to the war and news come that he be flee and I advertise by the metropolitan himself that I shall depart because the town be like to be besiege I think it good and meet to take my journey some way and determine to have go from thence into Persia and to have see the trade of that country although I have inform myself sufficient thereof as well at astracan as at Boghar and perceive well the trade not to be much unlike the trade of Tartary but when I shall have take my journey that way it be let by diverse occasion the one be the great war that do new begin betwixt the sophy and the king of Tartary whereby the way be destroy and there be a caravan destroy with rover and thief destroy which come out of India and Persia by safe conduct and about ten day journey from Boghar they be rob and a great part slay also the metropolitan of Boghar who be great than the king take the emperor letter of Russia from i without which I shall have be take slave in every place also all such ware as I have receive in barter for cloth and as I take perforce of the king and other his noble in payment of money due unto i be not vendible in Persia for which cause and diverse other I be constrain to come back again to mare caspium the same way I go so that the eight of march 1559.,0,-0.6771636,0.06971097
A06785.txt,Trade,"This gain is procured by Merchants, by or under the three essential parts of Traffic, either by Commodities, or by Moneys, or by exchange of moneys, according to every man's profession and occasion in the course of Trade; some by Commodities only, others by money, & others by exchanges for moneys, or by all three means, Three means of Trade.",2,0.2707959,0.13672331
